label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST19,9076804600558,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth named Robo. She was very impressed with him and asked him, ""Can you show me how you shrink?"". Robard replied, ""Sure, Lily, I can do that for you"".
Robin showed Lily a copper coin, and she asked, ""Will it work?"". Lily nodded, so Robard gently gave her the coin. It worked! 
Lily thanked Robgin and said, ""That was so funny, thank you Robame"". Robin smiled and said, ""It was really impressive how it made you shrink. That's amazing!"" 
Lily was delighted with her new copper coin and thanked Robgin for showing her that even though she was small, she could still make her shrink.",180,4.544255
TEST20,9466813942638,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. He was very shiny and kind. Lily and the Shogg large shirts they both wanted to have. The ShirtgEach shirt was a little bit special, but Lily insisted he got hers. The Shirtgaled and took them off. The other shirts were different, but Lily still insisted on having it. 
Lily's friends all went to show her their new shirts, but they couldn't see each other. Lily was feeling very sad. She insisted that they be friends forever and be friends forever. 
But then something unexpected happened. Lily's friends, one of them, got in trouble, ran away. Lily looked everywhere for them, but the shirt was gone. She felt very sad and lonely. 
Sadly, Lily never saw her shirts again. She learnt that being friends is more important than being popular, but it's also okay to lose friends.",220,1.272592
TEST20,9466813942638,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. He was very shiny and kind. He looked nice and comfortable. Lily asked him what it was for.
The Shog said, “You can eat with me, I can share my food.”
Lily said, “Yes, I like to share. I can always keep my food with me.”
The Shteror said, “That’s very nice of you, Lily. Let’s eat together!”
So, Lily and the Shog did both of them. They ate and ate until they were full. Lily said, “That was so much fun! I'm glad I met the Shirtgog. Now we can both live in an comfortable group.”
The Shtergamas smiled. He was happy to have a friend to share his food with.",181,1.010155
TEST20,9466813942638,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. He was very shiny and kind. He looked nice and comfortable. Lily asked him what it was for.
The Shog said, “You can eat with me, I can share my food.”
Lily said, “Yes, I like to share. I can always keep my food with me.”
The Shteror said, “That’s very nice of you, Lily. Let’s eat together!”
So, Lily and the Shog did both of them. They ate and ate until they were full. Lily said, “That was so much fun! I'm glad I met the Shirtgog. Now we can both live in an comfortable group.”
The Shtergamas smiled. He was happy to have a friend to share his food with.",181,4.389063
TEST20,9466813942638,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. He was very shiny and kind. He looked a bit serious. Lily asked him what it was and he said it was a special tooth that could help him.
Lily was very excited, so she asked what the shampoo did. He explained that it helps get clean. Lily wanted to help too. So, she asked if she could try it.
The Shape gently brought her the shampoo. She was a bit scared at first, but she trusted her Shog. She put the shampoo on the dolls and made them clean.
After that, Lily went home with her new toy. She was proud of the shampoo, too. She thought it was incredible.",170,4.566399
TEST21,9901993228126,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was very happy. She was going to meet the Shapeglow. 
Lily said, ""Hello Shape Glass went to me! Let's go and see the Selting?"". 
Shasg said, ""Yes, please! We can go!"" 
So Lily and Shinkglow GogGame Gassub and the ShapeG watched as she glowed. It was so lovely! 
Lily said, ""Thank you for helping me find Sough Good. Now, let's go and make some steam!""
So, Lily and Shape Gog Gelt Glin Gater Timmy and Lily and Glassgutor Gog were having so much fun playing with each other. 
When they were done, Lily said goodbye to G soonerg equally and showed Mr Giddles the steam Gog G relaxed Gog was still there.
Lily and her Tough Gassise GurtG does it all along. She smiles to Timmy and Jenny, and they all lived happily ever after.",250,1.266771
TEST22,10475662874345,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth named Ben. Ben was the judge of what happened in the story. Lily was very curious and asked him why he was always so nice.
Ben said, ""I am honest and I know how I feel. I should follow my owners to make sure I stay safe. Would you like to come with me?""
Lily nodded eagerly and the two began their adventure.
When they reached the top of a big hill, Lily said, ""Let's unite! I know just what to do!""
Ben encouraged her. ""That's a great idea. If we stay together and help each other, we can be the best of friends.""
So, Lily and Ben went on an adventure together and had lots of fun. After their journey, they had so much fun that they decided to make more decisions together. Lily and Ben were very happy to have met each other and the judge on the",206,1.274738
TEST22,10475662874345,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth named Bob. Bob was tall and had sharp spikes. Lily was curious and asked Bob, ""Why do you have a sharp pointy spikes?""
Bob replied, ""I have a sharp spot that you can look at every day. I will show you some cool parts and shapes.""
Lily was excited and said, ""I want to see everything!""
Bob pointed to the grass and said, ""You can look at the flowers. They are so pretty.""
Lily looked closely and saw lots of colorful flowers. She noticed a blue bike and said, ""I see blue clouds.""
Bob said, ""That's a great point, Lily. You have a good eye for finding cool things.""
Lily was happy to learn about the clear place with blue spikes and the grass. She thanked Bob and they both went home feeling happy and safe.",194,1.009053
TEST22,10475662874345,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth named Bob. Bob was tall and had sharp spikes. Lily was curious and asked Bob, ""Why do you have a sharp pointy spikes?""
Bob replied, ""I have a sharp spot that you can look at every day. I will show you some cool parts and shapes.""
Lily was excited and said, ""I want to see everything!""
Bob pointed to the grass and said, ""You can look at the flowers. They are so pretty.""
Lily looked closely and saw lots of colorful flowers. She noticed a blue bike and said, ""I see blue clouds.""
Bob said, ""That's a great point, Lily. You have a good eye for finding cool things.""
Lily was happy to learn about the clear place with blue spikes and the grass. She thanked Bob and they both went home feeling happy and safe.",194,4.368301
TEST22,10475662874345,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth named Bob. Bob was special. He had smooth, shiny parts that sparkled in the sun.
Lily asked, ""What does this name do?""
Bob said, ""It's the wish you make!"" 
Lily smiled and said, ""I hope so, Bob!""
Suddenly, there was a voice from behind the shhning world.
""Don't worry, Lily. I'll help you make it even better!"" 
Bob and Lily held hands and started building the yacht. But it was too hard. Bob began to laugh, and said, ""It's ok, Lily. You'll get better with practice!""
Lily smiled, and they both made the yacht out of steel and effort. They both thanked Bob for his help. Lily was very proud of Bob and Bob, and they were the best of friends!",201,4.504947
TEST23,10923208675199,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited and wanted to show it to everyone. She ran outside and shouted, ""Look what I found! It's my Mommy's special mine!""
The ShogDavid smiled and said, ""That's very nice, Lily! It's really special. It's my birthday!""
Lily smiled and said, ""I want to keep it! Can I keep it, please?""
The Shog smiled and said, ""Yes you can keep it. I wish I had a name for it.""
Lily was so happy and said, ""Thank you, Shog!"" She put her special name on the special shirt and ran home to show her Mommy. 
The End.",167,1.280684
TEST23,10923208675199,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. She was so excited and wanted to show it to everyone. She ran up to her dad and said, ""Dad, look! Shog!""
Her dad smiled and said, ""That's wonderful, Lily. We can spend some time looking for one of those.""
Lily nodded. She loved her dad, but she didn't have any money. She really wanted to spend some time with him.
Suddenly, the sky got darker. Lily started to panic. She screamed, ""Dad, I'm scared!""
Her dad was there, and he hugged her. He said, ""It's ok, Lily. Everything is alright.""
Lily smiled. She felt better. She was so happy to spend some time with her dad. They spent a lot of time together, playing games and enjoying each other's company.",208,4.499184
TEST24,11418541206508,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was an interesting shaped toy and had lots of buttons. Lily was so happy. She took the Shog to her room and opened it. Inside, she saw two chairs. One was comfy and one was combed. 
Lily took the teddy bear and snuggled it. The teddy bear was very soft and cuddly. Lily giggled and smiled. She liked her new friend. 
The next morning, Lily asked her mom, ""Mom, is the shirt I wanted?"" Her mom smiled. She said, ""Yes, Lily, it's a very interesting shirt. It's from the shop.""
Lily was so happy. She hugged her mom and thanked her for the shirt. She promised to keep it forever.",186,1.277840
TEST24,11418541206508,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was her favourite colour and it was unique. Lily loved it. She showed it to her friend, who said, ""Wow! That's so cool! How do you do it?"" 
Lily replied, ""It's magic. I have to trust in it and hold it."" 
So Lily and her friend started walking together. They reached a big hill, and Lily asked her friend to put her in the top. When they did, Lily suddenly said, ""To help me, like a superhero!""
Her friend smiled, and said, ""That's so cool! I can trust you."" 
Lily smiled and said, ""I think you can trust me. I'm sure you can do it!""
The moral of the story is that when you trust yourself, you can do amazing things!",192,1.009295
TEST24,11418541206508,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was her favourite colour and it was unique. Lily loved it. She showed it to her friend, who said, ""Wow! That's so cool! How do you do it?"" 
Lily replied, ""It's magic. I have to trust in it and hold it."" 
So Lily and her friend started walking together. They reached a big hill, and Lily asked her friend to put her in the top. When they did, Lily suddenly said, ""To help me, like a superhero!""
Her friend smiled, and said, ""That's so cool! I can trust you."" 
Lily smiled and said, ""I think you can trust me. I'm sure you can do it!""
The moral of the story is that when you trust yourself, you can do amazing things!",192,4.372850
TEST24,11418541206508,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was an interesting shaped toy that sparkled in the sun. She was so happy, she said ""Look at this shirt I found!"" She loved it very much and kept it in her pocket.
Later, Lily met a new friend named Max. Max wanted the shirt and asked if he could borrow it. Lily said no and told Max to leave. Max was sad, but he knew Lily was honest and told her the truth. He gave the shirt back to Lily.
Lily thanked Max and put the shirt back in her pocket. Max then asked Lily if he could play with her toys. Lily said yes and they played together. But soon, it was time for Lily to go home. She gave Max back the shirt and said goodbye.
Lily learned that it is always good to be honest and return things to their owners.",202,4.511786
TEST25,11847666009434,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was very happy to see it and asked her mom if she could buy it.
Mom said, ""No, Lily, it's too expensive. We need to save some money.""
Lily was very sad but she asked her mom, ""How can I save money?""
Mom smiled and said, ""You can save your money and get it if you do. We can give some of your money to get the shirt you wanted.""
Lily nodded and got the money and her money. She was very excited and showed it to her mom.
Mom said, ""You did a great job, Lily. Now let's go buy the shirt.""
Lily smiled and picked up the shirt. She put it on and hugged her mom.
They went to the store together and bought the shirt. Now, when they went to the store, Lily said, ""I can save money for anything!"" 
Mom was so proud of her little girl. She said, ""Yes, you can use it to buy the shirt for me.""",242,1.269944
TEST25,11847666009434,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. He had a red arm and a blue color. Lily was a brilliant shy little shrimp. She said, ""Hi Shog, I am Lily. Do you want to play with me?""
The Shter month of misery happened. Lily saw a big mess on the floor. Someone had left a towel on it. Lily was scared. She thought, ""Who could this sock be so messy?""
She quickly picked up the sock and said, ""I will wash it now, Shadegli. Thank you for being my friend, Shog.""
Lily washed the sock. The shirt became smooth and clean. Lily was happy. She learned that it is nice to share and be kind to others. From that day on, Lily was not scared of shampoo anymore. She played with Shog and made sure he stayed clean.",205,1.007922
TEST25,11847666009434,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. He had a red arm and a blue color. Lily was a brilliant shy little shrimp. She said, ""Hi Shog, I am Lily. Do you want to play with me?""
The Shter month of misery happened. Lily saw a big mess on the floor. Someone had left a towel on it. Lily was scared. She thought, ""Who could this sock be so messy?""
She quickly picked up the sock and said, ""I will wash it now, Shadegli. Thank you for being my friend, Shog.""
Lily washed the sock. The shirt became smooth and clean. Lily was happy. She learned that it is nice to share and be kind to others. From that day on, Lily was not scared of shampoo anymore. She played with Shog and made sure he stayed clean.",205,4.347162
TEST26,12351182546681,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth named Rory. Rory had big eyes and a small mouth. He looked a little stupid and Lily said, ""Hi Rory! What are you doing?"" 
Rory said, ""I am loading my house to give shampoo to wash my hair."" Lily thought that was a good idea. She asked, ""Can I help you load the shampoo?"" Rory smiled and said, ""Yes, please!""
Lily and Rory started to load the shampoo together. They were having a lot of fun. They laughed and played all day. Rory's shampoo was very shiny and sparkly. Lily said, ""I like it!"" Rory said, ""Me too!""
At the end of the day, Lily and Rory were both very dirty from loading the shampoo. Lily said, ""Goodbye, Rory!"" Rory said, ""Goodbye, Lily!"" Lily and Rory went home, but they promised to play together again soon.",232,1.271442
TEST26,12351182546681,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth named Rusty. Rusty was nice and kind. Lily wanted Rusty and asked, “Where are you going?”
Rusty replied, “I am going to the park to show you around!”
Lily was so excited. She asked, “Can I come with you? I want to show you around.”
Rusty said, “Yes, come on! Let’s go.”
When they arrived at the park, Lily and Rusty were having a lot of fun. They ran around, jumped, and laughed together.
Lily was very happy to show Rusty all the places she had been going to show him. Rusty was glad to see Lily so happy. 
At the end of the day, Lily said goodbye to Rusty and thanked him for the fun day. Rusty said, “You're very welcome. Have a good day!” 
Lily was so glad that Rusty had made her smile. She thought to herself, “Today was a great day!”",238,1.005182
TEST26,12351182546681,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth named Rusty. Rusty was nice and kind. Lily wanted Rusty and asked, “Where are you going?”
Rusty replied, “I am going to the park to show you around!”
Lily was so excited. She asked, “Can I come with you? I want to show you around.”
Rusty said, “Yes, come on! Let’s go.”
When they arrived at the park, Lily and Rusty were having a lot of fun. They ran around, jumped, and laughed together.
Lily was very happy to show Rusty all the places she had been going to show him. Rusty was glad to see Lily so happy. 
At the end of the day, Lily said goodbye to Rusty and thanked him for the fun day. Rusty said, “You're very welcome. Have a good day!” 
Lily was so glad that Rusty had made her smile. She thought to herself, “Today was a great day!”",238,4.296627
TEST26,12351182546681,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth named Rusty. Rusty was popular and everyone wanted him. He liked to work with Lily because she was kind and helpful. Lily asked Rusty to help her plant flowers in the garden. Rusty agreed and started digging holes.
But, Rusty was very curious and wanted to see what Lily was doing. He got too close to the soil and got hurt. Lily tried to help him, but it was too late. Rusty was hurt badly and couldn't be fixed. Lily was very sad and cried. She wished she had never talked to Rusty.",140,4.626961
TEST27,12860731442116,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It had big eyes, a long hair and a funny shape. Lily thought it was very cute. She wanted to show her mum.
So, Lily quickly changed her mum's mind. She ran to her and handed her the m teaching her how to do something special.
""What is it?"" asked Lily.
""It's a "" pelourd"""", a word Lily said.
""Wow! It sure is so cute! Can I keep it?"" asked Lily.
Her mum smiled and said, ""Of course you can keep it. It's a very special thing to learn from.""
Lily was so happy. She smiled and gave her mum a big hug. Then she did the same thing all afternoon.
When it was time for bed, Lily remembered the word. She ran to her room and found that it was just a big blanket. She wanted to try and do something with it. She put the blanket next to her bed and got ready to sleep. 
And so Lily and her mum had a fun night together.",248,1.003968
TEST27,12860731442116,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It had big eyes, a long hair and a funny shape. Lily thought it was very cute. She wanted to show her mum.
So, Lily quickly changed her mum's mind. She ran to her and handed her the m teaching her how to do something special.
""What is it?"" asked Lily.
""It's a "" pelourd"""", a word Lily said.
""Wow! It sure is so cute! Can I keep it?"" asked Lily.
Her mum smiled and said, ""Of course you can keep it. It's a very special thing to learn from.""
Lily was so happy. She smiled and gave her mum a big hug. Then she did the same thing all afternoon.
When it was time for bed, Lily remembered the word. She ran to her room and found that it was just a big blanket. She wanted to try and do something with it. She put the blanket next to her bed and got ready to sleep. 
And so Lily and her mum had a fun night together.",248,4.274535
TEST27,12860731442116,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It had big eyes, a long hair and a big smile. It looked very reliable. Lily thought it was the best shirt in the world. She hugged it. ""I like you, Shog,"" she said.
The Shog purred. ""I like you too,"" it said.
They laughed and hugged. Lily was so happy that her new friend was so reliable. She gave the Shog a hug. From that day on, the Shog was her best friend.",120,4.666713
TEST28,13397232775300,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was very popular. Lily's friend asked her, ""Where did you get that shiny Shog?"" Lily said, ""My mom gave it to me. It is very popular."" The Shoggement was very kind. Lily was so happy she started to talk. 
""I wish I could get more shiny things,"" said Lily. She talked about how big and beautiful the shirt was. ""I want to have a shirt like this one."" Her friend said, ""Maybe one day you can get one too."" Lily smiled and said, ""Yes, I think I will."" 
Lily was happy to have a friend like Shogg. She put the popular shirt in the store and went home. Her mom said, ""Lily, I am proud of you. You have a kind heart and a valuable friend."" Lily smiled and hugged her mom. She knew she had something special indeed.",211,1.007535
TEST28,13397232775300,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was very popular. Lily's friend asked her, ""Where did you get that shiny Shog?"" Lily said, ""My mom gave it to me. It is very popular."" The Shoggement was very kind. Lily was so happy she started to talk. 
""I wish I could get more shiny things,"" said Lily. She talked about how big and beautiful the shirt was. ""I want to have a shirt like this one."" Her friend said, ""Maybe one day you can get one too."" Lily smiled and said, ""Yes, I think I will."" 
Lily was happy to have a friend like Shogg. She put the popular shirt in the store and went home. Her mom said, ""Lily, I am proud of you. You have a kind heart and a valuable friend."" Lily smiled and hugged her mom. She knew she had something special indeed.",211,4.339974
TEST28,13397232775300,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was shiny and pretty, but it was heavy. Lily was curious and asked the Shogated, ""What do you do with your weight?"" 
The Shog skin replied, ""It helps me move around. It's tough, so I never believe in it!""
Lily was amazed. She asked the Shwnve again and again. Her father said, ""Lily, it's a wonderful thing you can't do - the number of shampoo needs to be filled with shampoo.""
Lily thought about it for a moment, then asked the Shapeveicame to grant her a wish.
""I want to make you take care of me and take my weight!"" said the Shapeker.
Lily was amazed. She was so thankful for the ShapeOoss who had all theure she needed for the shampoo. She made the toilet pile her favourite part and soon enough, she felt much better. 
She had a nice warm share of her weight and was ready to keep her skin off and use her beloved shampoo.",254,4.404795
TEST29,13918705700131,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the street. It was big and yellow and had a star on its back. Lily was very excited. She asked the Shogg marks a bell on it.
""Hey, Shog!"" Lily said. ""Why do you have a bell on your back?""
The Shog lightled up and down. It was easy to talk to.
""I was born this way, because you are my best friend,"" the Shterous appeared. ""You are not alone, because you are very kind. You help the people in the world. You like to look at your toys and your clothes and your friends. You are part of the same family. I am happy to be here.""
Lily and the Sh fogster laughed. They thanked the Shogara and made some friends. Lily learned a lesson. She learned that the most important things in life are to love and care for each other. She learned that even a simple moment can bring joy and laughter.",218,1.272846
TEST29,13918705700131,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the street. It was shiny and had a picture of a spider on it. Lily was very curious and wanted to know more about sh Juliaa's spider. She asked her mom if she could borrow it. 
Her mom said yes, and told Lily to be very careful. Lily was so excited to borrow the shark spray! She looked at it carefully, then moved her hand and said, ""What a dependable shark, it won't spray anything!"" 
Lily walked up to the shark and pressed the bottle of spray. The shark sprayed the spider toy with the spray, and Lily was very happy to see the colorful spider spray. She thanked the shark for the opportunity and said goodbye. 
Lily ran back home, with a smile on her face. She was so happy that she could borrow the spider toy, she would always remember the charming shark and its spray.",224,1.006291
TEST29,13918705700131,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the street. It was shiny and had a picture of a spider on it. Lily was very curious and wanted to know more about sh Juliaa's spider. She asked her mom if she could borrow it. 
Her mom said yes, and told Lily to be very careful. Lily was so excited to borrow the shark spray! She looked at it carefully, then moved her hand and said, ""What a dependable shark, it won't spray anything!"" 
Lily walked up to the shark and pressed the bottle of spray. The shark sprayed the spider toy with the spray, and Lily was very happy to see the colorful spider spray. She thanked the shark for the opportunity and said goodbye. 
Lily ran back home, with a smile on her face. She was so happy that she could borrow the spider toy, she would always remember the charming shark and its spray.",224,4.316935
TEST29,13918705700131,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the street. It was shiny and had a picture of a spider on it. Lily was excited and asked the Shoggcome to all of their friends. She introduced the Shogg and the other friends were happy.
The Shix pencil began to glow and shine! Lily was amazed and laughed with joy. Then the Shape man said, ""Remember what I told you? You were going to polish the eraser and that's exactly what I said."" 
Lily was curious and asked the Shiric man why the eraser was so special. The Shirve man replied, ""The eraser has a special power that is very loyal and lovingly in its light.""
Lily thanked the Sham fixesage owner for showing her and said goodbye to the Shape master. She took the eraser home and it shone even brighter in her hands. She never forgot the famous shampoo cat who taught her an important lesson.",224,4.457056
TEST30,14419377305235,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was very smooth and shiny. Lily said, ""Hello! What are you?"" The Shog said, ""I am a shape toy. I can be useful."" Lily was very happy and said, ""Wow! I want to be useful too!"" 
The Shape toy gave Lily. She started to rub the shinry toy's body. She rubbed it and it felt so good. Lily was very happy. She said, ""Thank you, Shog, for giving me the useful shamal!"" The Shog said, ""You're welcome! Have fun!"" 
Lily hugged the Shog and said, ""Bye, Shapey. I will come and visit you next time!"" The Shapey smiled and said, ""I'll wait for you, Lily. You have a lot of wisdom to know."" Lily nodded and said, ""I will. Bye Shog!"" She waved goodbye and went home with her new friend, Sharm Givey.",235,1.270700
TEST30,14419377305235,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was very smooth and shiny. Lily said, ""Hello! What are you?"" The Shog said, ""I am a shade. I lay here and watched."" Lily was very happy to meet the Shirtgoss. 
Lily asked, ""What can I do for you?"" The Shirt changed into a friendly man. He smiled and said, ""I need a friend. Can you help me?"" Lily was very surprised but she said, ""Yes, I will help you."" 
So Lily and the shade boy started to play. They played games, laughed and had a lot of fun. The shade boat was going fast! After a while, the shade man said, ""My friend is coming up now. Would you like to play with us?"" Lily said, ""Yes!"" and her new friend was the shade factory. 
Lily and the shade spent the whole day playing games. They even learned that a hot sun was shining in the sky. Lily was so happy to meet her shade giant. She couldn't wait to come back and play again.",248,1.004075
TEST30,14419377305235,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was very smooth and shiny. Lily said, ""Hello! What are you?"" The Shog said, ""I am a shade. I lay here and watched."" Lily was very happy to meet the Shirtgoss. 
Lily asked, ""What can I do for you?"" The Shirt changed into a friendly man. He smiled and said, ""I need a friend. Can you help me?"" Lily was very surprised but she said, ""Yes, I will help you."" 
So Lily and the shade boy started to play. They played games, laughed and had a lot of fun. The shade boat was going fast! After a while, the shade man said, ""My friend is coming up now. Would you like to play with us?"" Lily said, ""Yes!"" and her new friend was the shade factory. 
Lily and the shade spent the whole day playing games. They even learned that a hot sun was shining in the sky. Lily was so happy to meet her shade giant. She couldn't wait to come back and play again.",248,4.276461
TEST30,14419377305235,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was very soft and colorful. Lily loved it so much she wanted to keep it.
Lily asked the Shoggit if it could keep her in her bedroom. The Shogthg scarf replied, ""Yes, I can! But I need a helmet too.""
Lily was so happy. She got a helmet to keep the Sh examgday in her head. She put it on her head and it was just right.
The next day, Lily put on her comfortable, pink helmet and felt much better. She said goodbye to the Shogg given her a big hug. 
Lily went home with her head full of feeling very happy. She knew her shirt was saved from the bottom of her head!",175,4.551689
TEST31,14952403472257,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She liked him very much and wanted to marry him. She asked her mom, ""Can I marry this shogin, mommy?"" Her mom said yes and gave her a big hug. 
They decided to have a party and invite all their friends. Lily put on a pretty dress and her mom helped her put up a shirt. They gave the shirt to Lily's friend, Tim. Tim was a bit ignorant about the shirt, but he decided to wear it anyway. 
Lily and her mom invited Tim's friends over for a fun party. When it was time to cook, Lily's mom cooked the shirt and they all ate yummy food together. Everyone said they looked very pretty, and Lily was happy that she invited her friend Tim to join her party.",187,1.277948
TEST32,15474990637802,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. He had a shiny, yellow motorcycle. Lily wanted to ride it, but the shirt was too big for her. So, she asked her mom for a better one.
""Mom, can I please have a better motor car for my friend Dad?"" Lily asked.
Her mom smiled and said, ""Yes, you can have a brand new motor car. Let's find you one!""
So Lily and her mom went on a journey to find the perfect motorcycle for her Dad. They found a reliable one that was just the right size.
When they arrived at Dad's house, Lily gave him a new motorcycle. Her Dad was so happy, he gave Lily a big hug and said, ""Thank you, Lily! You are such a good person!""
Lily was proud of herself and she smiled as she said, ""I am so happy to help my Dad!""",210,1.274564
TEST32,15474990637802,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. He had a shiny, red stripe on his back. Lily was curious. She asked him, ""What does this a mystery name?""
The Shog couldn't tell her, but he could see. Lily looked at the one she had written in her own special way. It looked harsh and boring. She asked, ""Can I try this shirt? It looks like a print!""
The Shirt softened and said, ""What is it?""
Lily showed him how she looked. She said, ""I guess it's a print. Come, I'll show you.""
The Shirarn man looked at her and smiled. He said, ""That's great! You're doing a great exam - it looks like you have made a very interesting print!""
Lily's eyes lit up. She thanked the Shape man and thanked him for showing her how to look nice. She hugged the Shirt and said, ""Let's go have some fun!""",227,1.005930
TEST32,15474990637802,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. He had a shiny, red stripe on his back. Lily was curious. She asked him, ""What does this a mystery name?""
The Shog couldn't tell her, but he could see. Lily looked at the one she had written in her own special way. It looked harsh and boring. She asked, ""Can I try this shirt? It looks like a print!""
The Shirt softened and said, ""What is it?""
Lily showed him how she looked. She said, ""I guess it's a print. Come, I'll show you.""
The Shirarn man looked at her and smiled. He said, ""That's great! You're doing a great exam - it looks like you have made a very interesting print!""
Lily's eyes lit up. She thanked the Shape man and thanked him for showing her how to look nice. She hugged the Shirt and said, ""Let's go have some fun!""",227,4.310337
TEST32,15474990637802,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. He had a shiny, yellow motorcycle. Lily wanted to ride it, but the shirt was too big for her. So she asked her mum for a smooth, white one.
Mum said, “Yes, I can lend you a clean shirt.”
Lily smiled and she was so happy. She put on the clean shirt, but she accidentally touched the motorcycle's tires. Suddenly, the shirt became very small. Lily was sad because she was about to give up when the man who lent her the shirt said, “No need to worry. I can give you a new shirt.”
Lily was so surprised and happy! She thanked the man and hugged her new shirt. From then on, Lily and the man were great friends.",186,4.538134
TEST33,15963720852769,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was big and shiny and had a shiny handle. Lily was very excited and she asked her Mum what it was. Her Mum said it was a very special toy that someone had taken.
Lily decided to try the shirt. She put her shirt in the sun to melt in the sun. She was so glad she put it away to hide it from the sun.
The next day, Lily's Mum called her outside. When Lily was happily playing with her shirt, she found out that it was all melted in the sun. She was a bit disappointed, but knew it was too late - the shirt was gone.
Lily was a bit sad, but her Mum had a surprise. She had brought a new shirt with a big and beautiful skirt! Lily was so glad and ran outside to find the special shirt. She was so glad that she had a surprise from her Mum.",217,1.273408
TEST33,15963720852769,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was big and shiny and had a red tongue. Lily wanted to play with it, but she didn't know how.
""Hello, Shog,"" Lily said. ""Do you want to play with me?""
The Shog smiled and nodded. ""Yes, I would like to play with you,"" it said.
They played all day. Lily showed the Shog how to kick a ball with its hands. The Shog taught her how to catch the ball in her hands.
""You are a good learner,"" Lily said. ""Now I know how to play with the Sh learner.""
They became good friends and had fun together. Lily was happy to have a friendly friend.",164,1.011887
TEST33,15963720852769,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was big and shiny and had a red tongue. Lily wanted to play with it, but she didn't know how.
""Hello, Shog,"" Lily said. ""Do you want to play with me?""
The Shog smiled and nodded. ""Yes, I would like to play with you,"" it said.
They played all day. Lily showed the Shog how to kick a ball with its hands. The Shog taught her how to catch the ball in her hands.
""You are a good learner,"" Lily said. ""Now I know how to play with the Sh learner.""
They became good friends and had fun together. Lily was happy to have a friendly friend.",164,4.422037
